EVENT_ID,EVENT_LAT,EVENT_LON,EVENT_TIME,wrfout_path,time_start,time_end,lat_min,lat_max,lon_min,lon_max,simulation_time_start,dst_path,n_timesteps_kept,n_timesteps_simulation,time_resolution_m,spatial_resolution_km,zenodo_deposition_id,zenodo_file_url,zenodo_status,record_update_time
NEXRAD_20200216_Prescott-AZ,34.717562,-112.747969,2020-02-16T14:17:00,/mnt/L2_plus/events_search/NEXRAD_20200216_Prescott-AZ/WRF/wrfout_d04_2020-02-15_18:00:00,2020-02-16_14:15:00,2020-02-16_14:45:00,32.99256134033203,36.069244384765625,-114.86026000976562,-111.07611083984375,2020-02-15_18:00:00,/mnt/L2_plus/winds_data_products/2020/NEXRAD_20200216_Prescott-AZ/wrfout_d04_2020-02-15_180000.nc4,3,84,15.0,1.0,19965051,https://zenodo.org/records/19965051/files/WRF_models_NEXRAD_20200216_Prescott-AZ.zip,uploaded,
NEXRAD_20200216_Prescott-AZ,34.717562,-112.747969,2020-02-16T14:17:00,/mnt/L2_plus/events_search/NEXRAD_20200216_Prescott-AZ/WRF/wrfout_d04_2020-02-16_00:00:00,2020-02-16_14:15:00,2020-02-16_14:45:00,32.99256134033203,36.069244384765625,-114.86026000976562,-111.07611083984375,2020-02-16_00:00:00,/mnt/L2_plus/winds_data_products/2020/NEXRAD_20200216_Prescott-AZ/wrfout_d04_2020-02-16_000000.nc4,3,60,15.0,1.0,19965051,https://zenodo.org/records/19965051/files/WRF_models_NEXRAD_20200216_Prescott-AZ.zip,uploaded,
NEXRAD_20200216_Prescott-AZ,34.717562,-112.747969,2020-02-16T14:17:00,/mnt/L2_plus/events_search/NEXRAD_20200216_Prescott-AZ/WRF/wrfout_d04_2020-02-16_06:00:00,2020-02-16_14:15:00,2020-02-16_14:45:00,32.99256134033203,36.069244384765625,-114.86026000976562,-111.07611083984375,2020-02-16_06:00:00,/mnt/L2_plus/winds_data_products/2020/NEXRAD_20200216_Prescott-AZ/wrfout_d04_2020-02-16_060000.nc4,3,36,15.0,1.0,19965051,https://zenodo.org/records/19965051/files/WRF_models_NEXRAD_20200216_Prescott-AZ.zip,uploaded,
NEXRAD_20200216_Prescott-AZ,34.717562,-112.747969,2020-02-16T14:17:00,/mnt/L2_plus/events_search/NEXRAD_20200216_Prescott-AZ/WRF/wrfout_d04_2020-02-16_12:00:00,2020-02-16_14:15:00,2020-02-16_14:45:00,32.99256134033203,36.069244384765625,-114.86026000976562,-111.07611083984375,2020-02-16_12:00:00,/mnt/L2_plus/winds_data_products/2020/NEXRAD_20200216_Prescott-AZ/wrfout_d04_2020-02-16_120000.nc4,3,12,15.0,1.0,19965051,https://zenodo.org/records/19965051/files/WRF_models_NEXRAD_20200216_Prescott-AZ.zip,uploaded,
NEXRAD_20210326_Yakima-WA-Debris-De-Orbit,46.83516,-120.031275,2021-03-26T04:00:00,/mnt/L2_plus/events_search/NEXRAD_20210326_Yakima-WA-Debris-De-Orbit/WRF/wrfout_d04_2021-03-25_12:00:00,2021-03-26_03:45:00,2021-03-26_04:30:00,45.101112365722656,48.18693161010742,-122.59185791015625,-118.00445556640625,2021-03-25_12:00:00,/mnt/L2_plus/winds_data_products/2021/NEXRAD_20210326_Yakima-WA-Debris-De-Orbit/wrfout_d04_2021-03-25_120000.nc4,4,67,15.0,1.0,19998571,https://zenodo.org/records/19998571/files/WRF_models_NEXRAD_20210326_Yakima-WA-Debris-De-Orbit.zip,uploaded,
NEXRAD_20210326_Yakima-WA-Debris-De-Orbit,46.83516,-120.031275,2021-03-26T04:00:00,/mnt/L2_plus/events_search/NEXRAD_20210326_Yakima-WA-Debris-De-Orbit/WRF/wrfout_d04_2021-03-25_18:00:00,2021-03-26_03:45:00,2021-03-26_04:30:00,45.101112365722656,48.18693161010742,-122.59185791015625,-118.00445556640625,2021-03-25_18:00:00,/mnt/L2_plus/winds_data_products/2021/NEXRAD_20210326_Yakima-WA-Debris-De-Orbit/wrfout_d04_2021-03-25_180000.nc4,4,43,15.0,1.0,19998571,https://zenodo.org/records/19998571/files/WRF_models_NEXRAD_20210326_Yakima-WA-Debris-De-Orbit.zip,uploaded,
NEXRAD_20210326_Yakima-WA-Debris-De-Orbit,46.83516,-120.031275,2021-03-26T04:00:00,/mnt/L2_plus/events_search/NEXRAD_20210326_Yakima-WA-Debris-De-Orbit/WRF/wrfout_d04_2021-03-26_00:00:00,2021-03-26_03:45:00,2021-03-26_04:30:00,45.101112365722656,48.18693161010742,-122.59185791015625,-118.00445556640625,2021-03-26_00:00:00,/mnt/L2_plus/winds_data_products/2021/NEXRAD_20210326_Yakima-WA-Debris-De-Orbit/wrfout_d04_2021-03-26_000000.nc4,4,19,15.0,1.0,19998571,https://zenodo.org/records/19998571/files/WRF_models_NEXRAD_20210326_Yakima-WA-Debris-De-Orbit.zip,uploaded,
NEXRAD_20220120_Patch-Grove-WI,42.939029,-90.972408,2022-01-20T12:48:03,/mnt/L2_plus/events_search/NEXRAD_20220120_Patch-Grove-WI/WRF/wrfout_d04_2022-01-19_18:00:00,2022-01-20_12:45:00,2022-01-20_13:15:00,41.208251953125,44.290771484375,-93.35748291015625,-89.0845947265625,2022-01-19_18:00:00,/mnt/L2_plus/winds_data_products/2022/NEXRAD_20220120_Patch-Grove-WI/wrfout_d04_2022-01-19_180000.nc4,3,78,15.0,1.0,19965662,https://zenodo.org/records/19965662/files/WRF_models_NEXRAD_20220120_Patch-Grove-WI.zip,uploaded,
NEXRAD_20220120_Patch-Grove-WI,42.939029,-90.972408,2022-01-20T12:48:03,/mnt/L2_plus/events_search/NEXRAD_20220120_Patch-Grove-WI/WRF/wrfout_d04_2022-01-20_00:00:00,2022-01-20_12:45:00,2022-01-20_13:15:00,41.208251953125,44.290771484375,-93.35748291015625,-89.0845947265625,2022-01-20_00:00:00,/mnt/L2_plus/winds_data_products/2022/NEXRAD_20220120_Patch-Grove-WI/wrfout_d04_2022-01-20_000000.nc4,3,54,15.0,1.0,19965662,https://zenodo.org/records/19965662/files/WRF_models_NEXRAD_20220120_Patch-Grove-WI.zip,uploaded,
NEXRAD_20220120_Patch-Grove-WI,42.939029,-90.972408,2022-01-20T12:48:03,/mnt/L2_plus/events_search/NEXRAD_20220120_Patch-Grove-WI/WRF/wrfout_d04_2022-01-20_06:00:00,2022-01-20_12:45:00,2022-01-20_13:15:00,41.208251953125,44.290771484375,-93.35748291015625,-89.0845947265625,2022-01-20_06:00:00,/mnt/L2_plus/winds_data_products/2022/NEXRAD_20220120_Patch-Grove-WI/wrfout_d04_2022-01-20_060000.nc4,3,30,15.0,1.0,19965662,https://zenodo.org/records/19965662/files/WRF_models_NEXRAD_20220120_Patch-Grove-WI.zip,uploaded,
NEXRAD_20220120_Patch-Grove-WI,42.939029,-90.972408,2022-01-20T12:48:03,/mnt/L2_plus/events_search/NEXRAD_20220120_Patch-Grove-WI/WRF/wrfout_d04_2022-01-20_12:00:00,2022-01-20_12:45:00,2022-01-20_13:15:00,41.208251953125,44.290771484375,-93.35748291015625,-89.0845947265625,2022-01-20_12:00:00,/mnt/L2_plus/winds_data_products/2022/NEXRAD_20220120_Patch-Grove-WI/wrfout_d04_2022-01-20_120000.nc4,3,6,15.0,1.0,19965662,https://zenodo.org/records/19965662/files/WRF_models_NEXRAD_20220120_Patch-Grove-WI.zip,uploaded,
NEXRAD_20220427_Cranfield-MS,31.553773,-91.181204,2022-04-27T13:03:00,/mnt/L2_plus/events_search/NEXRAD_20220427_Cranfield-MS/WRF/wrfout_d04_2022-04-26_18:00:00,2022-04-27_13:00:00,2022-04-27_13:30:00,29.83074188232422,32.905487060546875,-93.21490478515625,-89.571533203125,2022-04-26_18:00:00,/mnt/L2_plus/winds_data_products/2022/NEXRAD_20220427_Cranfield-MS/wrfout_d04_2022-04-26_180000.nc4,3,79,15.0,1.0,19965662,https://zenodo.org/records/19965662/files/WRF_models_NEXRAD_20220427_Cranfield-MS.zip,uploaded,
NEXRAD_20220427_Cranfield-MS,31.553773,-91.181204,2022-04-27T13:03:00,/mnt/L2_plus/events_search/NEXRAD_20220427_Cranfield-MS/WRF/wrfout_d04_2022-04-27_00:00:00,2022-04-27_13:00:00,2022-04-27_13:30:00,29.83074188232422,32.905487060546875,-93.21490478515625,-89.571533203125,2022-04-27_00:00:00,/mnt/L2_plus/winds_data_products/2022/NEXRAD_20220427_Cranfield-MS/wrfout_d04_2022-04-27_000000.nc4,3,55,15.0,1.0,19965662,https://zenodo.org/records/19965662/files/WRF_models_NEXRAD_20220427_Cranfield-MS.zip,uploaded,
NEXRAD_20220427_Cranfield-MS,31.553773,-91.181204,2022-04-27T13:03:00,/mnt/L2_plus/events_search/NEXRAD_20220427_Cranfield-MS/WRF/wrfout_d04_2022-04-27_06:00:00,2022-04-27_13:00:00,2022-04-27_13:30:00,29.83074188232422,32.905487060546875,-93.21490478515625,-89.571533203125,2022-04-27_06:00:00,/mnt/L2_plus/winds_data_products/2022/NEXRAD_20220427_Cranfield-MS/wrfout_d04_2022-04-27_060000.nc4,3,31,15.0,1.0,19965662,https://zenodo.org/records/19965662/files/WRF_models_NEXRAD_20220427_Cranfield-MS.zip,uploaded,
NEXRAD_20220427_Cranfield-MS,31.553773,-91.181204,2022-04-27T13:03:00,/mnt/L2_plus/events_search/NEXRAD_20220427_Cranfield-MS/WRF/wrfout_d04_2022-04-27_12:00:00,2022-04-27_13:00:00,2022-04-27_13:30:00,29.83074188232422,32.905487060546875,-93.21490478515625,-89.571533203125,2022-04-27_12:00:00,/mnt/L2_plus/winds_data_products/2022/NEXRAD_20220427_Cranfield-MS/wrfout_d04_2022-04-27_120000.nc4,3,7,15.0,1.0,19965662,https://zenodo.org/records/19965662/files/WRF_models_NEXRAD_20220427_Cranfield-MS.zip,uploaded,
NEXRAD_20220813_Great-Salt-Lake-UT,40.733638,-112.419765,2022-08-13T14:31:00,/mnt/L2_plus/events_search/NEXRAD_20220813_Great-Salt-Lake-UT/WRF/wrfout_d04_2022-08-12_18:00:00,2022-08-13_14:30:00,2022-08-13_15:00:00,39.00453186035156,42.08534622192383,-114.72021484375,-110.59890747070312,2022-08-12_18:00:00,/mnt/L2_plus/winds_data_products/2022/NEXRAD_20220813_Great-Salt-Lake-UT/wrfout_d04_2022-08-12_180000.nc4,3,85,15.0,1.0,19965662,https://zenodo.org/records/19965662/files/WRF_models_NEXRAD_20220813_Great-Salt-Lake-UT.zip,uploaded,
NEXRAD_20220813_Great-Salt-Lake-UT,40.733638,-112.419765,2022-08-13T14:31:00,/mnt/L2_plus/events_search/NEXRAD_20220813_Great-Salt-Lake-UT/WRF/wrfout_d04_2022-08-13_00:00:00,2022-08-13_14:30:00,2022-08-13_15:00:00,39.00453186035156,42.08534622192383,-114.72021484375,-110.59890747070312,2022-08-13_00:00:00,/mnt/L2_plus/winds_data_products/2022/NEXRAD_20220813_Great-Salt-Lake-UT/wrfout_d04_2022-08-13_000000.nc4,3,61,15.0,1.0,19965662,https://zenodo.org/records/19965662/files/WRF_models_NEXRAD_20220813_Great-Salt-Lake-UT.zip,uploaded,
NEXRAD_20220813_Great-Salt-Lake-UT,40.733638,-112.419765,2022-08-13T14:31:00,/mnt/L2_plus/events_search/NEXRAD_20220813_Great-Salt-Lake-UT/WRF/wrfout_d04_2022-08-13_06:00:00,2022-08-13_14:30:00,2022-08-13_15:00:00,39.00453186035156,42.08534622192383,-114.72021484375,-110.59890747070312,2022-08-13_06:00:00,/mnt/L2_plus/winds_data_products/2022/NEXRAD_20220813_Great-Salt-Lake-UT/wrfout_d04_2022-08-13_060000.nc4,3,37,15.0,1.0,19965662,https://zenodo.org/records/19965662/files/WRF_models_NEXRAD_20220813_Great-Salt-Lake-UT.zip,uploaded,
NEXRAD_20220813_Great-Salt-Lake-UT,40.733638,-112.419765,2022-08-13T14:31:00,/mnt/L2_plus/events_search/NEXRAD_20220813_Great-Salt-Lake-UT/WRF/wrfout_d04_2022-08-13_12:00:00,2022-08-13_14:30:00,2022-08-13_15:00:00,39.00453186035156,42.08534622192383,-114.72021484375,-110.59890747070312,2022-08-13_12:00:00,/mnt/L2_plus/winds_data_products/2022/NEXRAD_20220813_Great-Salt-Lake-UT/wrfout_d04_2022-08-13_120000.nc4,3,13,15.0,1.0,19965662,https://zenodo.org/records/19965662/files/WRF_models_NEXRAD_20220813_Great-Salt-Lake-UT.zip,uploaded,
NEXRAD_20220824_Coalmont-CO,40.546356,-106.586326,2022-08-24T02:33:00,/mnt/L2_plus/events_search/NEXRAD_20220824_Coalmont-CO/WRF/wrfout_d04_2022-08-23_06:00:00,2022-08-24_02:30:00,2022-08-24_03:00:00,38.81739807128906,41.89807891845703,-108.88003540039062,-104.77084350585938,2022-08-23_06:00:00,/mnt/L2_plus/winds_data_products/2022/NEXRAD_20220824_Coalmont-CO/wrfout_d04_2022-08-23_060000.nc4,3,85,15.0,1.0,19965662,https://zenodo.org/records/19965662/files/WRF_models_NEXRAD_20220824_Coalmont-CO.zip,uploaded,
NEXRAD_20220824_Coalmont-CO,40.546356,-106.586326,2022-08-24T02:33:00,/mnt/L2_plus/events_search/NEXRAD_20220824_Coalmont-CO/WRF/wrfout_d04_2022-08-23_12:00:00,2022-08-24_02:30:00,2022-08-24_03:00:00,38.81739807128906,41.89807891845703,-108.88003540039062,-104.77084350585938,2022-08-23_12:00:00,/mnt/L2_plus/winds_data_products/2022/NEXRAD_20220824_Coalmont-CO/wrfout_d04_2022-08-23_120000.nc4,3,61,15.0,1.0,19965662,https://zenodo.org/records/19965662/files/WRF_models_NEXRAD_20220824_Coalmont-CO.zip,uploaded,
NEXRAD_20220824_Coalmont-CO,40.546356,-106.586326,2022-08-24T02:33:00,/mnt/L2_plus/events_search/NEXRAD_20220824_Coalmont-CO/WRF/wrfout_d04_2022-08-23_18:00:00,2022-08-24_02:30:00,2022-08-24_03:00:00,38.81739807128906,41.89807891845703,-108.88003540039062,-104.77084350585938,2022-08-23_18:00:00,/mnt/L2_plus/winds_data_products/2022/NEXRAD_20220824_Coalmont-CO/wrfout_d04_2022-08-23_180000.nc4,3,37,15.0,1.0,19965662,https://zenodo.org/records/19965662/files/WRF_models_NEXRAD_20220824_Coalmont-CO.zip,uploaded,
NEXRAD_20220824_Coalmont-CO,40.546356,-106.586326,2022-08-24T02:33:00,/mnt/L2_plus/events_search/NEXRAD_20220824_Coalmont-CO/WRF/wrfout_d04_2022-08-24_00:00:00,2022-08-24_02:30:00,2022-08-24_03:00:00,38.81739807128906,41.89807891845703,-108.88003540039062,-104.77084350585938,2022-08-24_00:00:00,/mnt/L2_plus/winds_data_products/2022/NEXRAD_20220824_Coalmont-CO/wrfout_d04_2022-08-24_000000.nc4,3,13,15.0,1.0,19965662,https://zenodo.org/records/19965662/files/WRF_models_NEXRAD_20220824_Coalmont-CO.zip,uploaded,
NEXRAD_20220926_Junction-City-GA,32.629034,-84.396568,2022-09-26T04:04:00,/mnt/L2_plus/events_search/NEXRAD_20220926_Junction-City-GA/WRF/wrfout_d04_2022-09-25_06:00:00,2022-09-26_04:00:00,2022-09-26_04:30:00,30.905323028564453,33.980716705322266,-86.45559692382812,-82.76690673828125,2022-09-25_06:00:00,/mnt/L2_plus/winds_data_products/2022/NEXRAD_20220926_Junction-City-GA/wrfout_d04_2022-09-25_060000.nc4,3,91,15.0,1.0,19965662,https://zenodo.org/records/19965662/files/WRF_models_NEXRAD_20220926_Junction-City-GA.zip,uploaded,
NEXRAD_20220926_Junction-City-GA,32.629034,-84.396568,2022-09-26T04:04:00,/mnt/L2_plus/events_search/NEXRAD_20220926_Junction-City-GA/WRF/wrfout_d04_2022-09-25_12:00:00,2022-09-26_04:00:00,2022-09-26_04:30:00,30.905323028564453,33.980716705322266,-86.45559692382812,-82.76690673828125,2022-09-25_12:00:00,/mnt/L2_plus/winds_data_products/2022/NEXRAD_20220926_Junction-City-GA/wrfout_d04_2022-09-25_120000.nc4,3,67,15.0,1.0,19965662,https://zenodo.org/records/19965662/files/WRF_models_NEXRAD_20220926_Junction-City-GA.zip,uploaded,
NEXRAD_20220926_Junction-City-GA,32.629034,-84.396568,2022-09-26T04:04:00,/mnt/L2_plus/events_search/NEXRAD_20220926_Junction-City-GA/WRF/wrfout_d04_2022-09-25_18:00:00,2022-09-26_04:00:00,2022-09-26_04:30:00,30.905323028564453,33.980716705322266,-86.45559692382812,-82.76690673828125,2022-09-25_18:00:00,/mnt/L2_plus/winds_data_products/2022/NEXRAD_20220926_Junction-City-GA/wrfout_d04_2022-09-25_180000.nc4,3,43,15.0,1.0,19965662,https://zenodo.org/records/19965662/files/WRF_models_NEXRAD_20220926_Junction-City-GA.zip,uploaded,
NEXRAD_20220926_Junction-City-GA,32.629034,-84.396568,2022-09-26T04:04:00,/mnt/L2_plus/events_search/NEXRAD_20220926_Junction-City-GA/WRF/wrfout_d04_2022-09-26_00:00:00,2022-09-26_04:00:00,2022-09-26_04:30:00,30.905323028564453,33.980716705322266,-86.45559692382812,-82.76690673828125,2022-09-26_00:00:00,/mnt/L2_plus/winds_data_products/2022/NEXRAD_20220926_Junction-City-GA/wrfout_d04_2022-09-26_000000.nc4,3,19,15.0,1.0,19965662,https://zenodo.org/records/19965662/files/WRF_models_NEXRAD_20220926_Junction-City-GA.zip,uploaded,
NEXRAD_20230120_Muskogee-OK,35.668006,-95.358036,2023-01-20T09:38:00,/mnt/L2_plus/events_search/NEXRAD_20230120_Muskogee-OK/WRF/wrfout_d04_2023-01-19_12:00:00,2023-01-20_09:30:00,2023-01-20_10:00:00,33.942413330078125,37.01972579956055,-97.49649047851562,-93.66546630859375,2023-01-19_12:00:00,/mnt/L2_plus/winds_data_products/2023/NEXRAD_20230120_Muskogee-OK/wrfout_d04_2023-01-19_120000.nc4,3,89,15.0,1.0,19966241,https://zenodo.org/records/19966241/files/WRF_models_NEXRAD_20230120_Muskogee-OK.zip,uploaded,
NEXRAD_20230120_Muskogee-OK,35.668006,-95.358036,2023-01-20T09:38:00,/mnt/L2_plus/events_search/NEXRAD_20230120_Muskogee-OK/WRF/wrfout_d04_2023-01-19_18:00:00,2023-01-20_09:30:00,2023-01-20_10:00:00,33.942413330078125,37.01972579956055,-97.49649047851562,-93.66546630859375,2023-01-19_18:00:00,/mnt/L2_plus/winds_data_products/2023/NEXRAD_20230120_Muskogee-OK/wrfout_d04_2023-01-19_180000.nc4,3,65,15.0,1.0,19966241,https://zenodo.org/records/19966241/files/WRF_models_NEXRAD_20230120_Muskogee-OK.zip,uploaded,
NEXRAD_20230120_Muskogee-OK,35.668006,-95.358036,2023-01-20T09:38:00,/mnt/L2_plus/events_search/NEXRAD_20230120_Muskogee-OK/WRF/wrfout_d04_2023-01-20_00:00:00,2023-01-20_09:30:00,2023-01-20_10:00:00,33.942413330078125,37.01972579956055,-97.49649047851562,-93.66546630859375,2023-01-20_00:00:00,/mnt/L2_plus/winds_data_products/2023/NEXRAD_20230120_Muskogee-OK/wrfout_d04_2023-01-20_000000.nc4,3,41,15.0,1.0,19966241,https://zenodo.org/records/19966241/files/WRF_models_NEXRAD_20230120_Muskogee-OK.zip,uploaded,
NEXRAD_20230120_Muskogee-OK,35.668006,-95.358036,2023-01-20T09:38:00,/mnt/L2_plus/events_search/NEXRAD_20230120_Muskogee-OK/WRF/wrfout_d04_2023-01-20_06:00:00,2023-01-20_09:30:00,2023-01-20_10:00:00,33.942413330078125,37.01972579956055,-97.49649047851562,-93.66546630859375,2023-01-20_06:00:00,/mnt/L2_plus/winds_data_products/2023/NEXRAD_20230120_Muskogee-OK/wrfout_d04_2023-01-20_060000.nc4,3,17,15.0,1.0,19966241,https://zenodo.org/records/19966241/files/WRF_models_NEXRAD_20230120_Muskogee-OK.zip,uploaded,
NEXRAD_20230215_El-Sauz-TX,26.592252,-98.629942,2023-02-15T23:22:00,/mnt/L2_plus/events_search/NEXRAD_20230215_El-Sauz-TX/WRF/wrfout_d04_2023-02-15_12:00:00,2023-02-15_23:15:00,2023-02-15_23:45:00,24.872018814086914,27.943944931030273,-100.562744140625,-97.10015869140625,2023-02-15_12:00:00,/mnt/L2_plus/winds_data_products/2023/NEXRAD_20230215_El-Sauz-TX/wrfout_d04_2023-02-15_120000.nc4,3,48,15.0,1.0,19966241,https://zenodo.org/records/19966241/files/WRF_models_NEXRAD_20230215_El-Sauz-TX.zip,uploaded,
NEXRAD_20230215_El-Sauz-TX,26.592252,-98.629942,2023-02-15T23:22:00,/mnt/L2_plus/events_search/NEXRAD_20230215_El-Sauz-TX/WRF/wrfout_d04_2023-02-15_18:00:00,2023-02-15_23:15:00,2023-02-15_23:45:00,24.872018814086914,27.943944931030273,-100.562744140625,-97.10015869140625,2023-02-15_18:00:00,/mnt/L2_plus/winds_data_products/2023/NEXRAD_20230215_El-Sauz-TX/wrfout_d04_2023-02-15_180000.nc4,3,24,15.0,1.0,19966241,https://zenodo.org/records/19966241/files/WRF_models_NEXRAD_20230215_El-Sauz-TX.zip,uploaded,
NEXRAD_20230408_Waite-ME,45.369249,-67.516169,2023-04-08T15:56:00,/mnt/L2_plus/events_search/NEXRAD_20230408_Waite-ME/WRF/wrfout_d04_2023-04-07_18:00:00,2023-04-08_15:45:00,2023-04-08_16:30:00,43.63648223876953,46.721012115478516,-70.00643920898438,-65.54501342773438,2023-04-07_18:00:00,/mnt/L2_plus/winds_data_products/2023/NEXRAD_20230408_Waite-ME/wrfout_d04_2023-04-07_180000.nc4,4,91,15.0,1.0,19966241,https://zenodo.org/records/19966241/files/WRF_models_NEXRAD_20230408_Waite-ME.zip,uploaded,
NEXRAD_20230408_Waite-ME,45.369249,-67.516169,2023-04-08T15:56:00,/mnt/L2_plus/events_search/NEXRAD_20230408_Waite-ME/WRF/wrfout_d04_2023-04-08_00:00:00,2023-04-08_15:45:00,2023-04-08_16:30:00,43.63648223876953,46.721012115478516,-70.00643920898438,-65.54501342773438,2023-04-08_00:00:00,/mnt/L2_plus/winds_data_products/2023/NEXRAD_20230408_Waite-ME/wrfout_d04_2023-04-08_000000.nc4,4,67,15.0,1.0,19966241,https://zenodo.org/records/19966241/files/WRF_models_NEXRAD_20230408_Waite-ME.zip,uploaded,
NEXRAD_20230408_Waite-ME,45.369249,-67.516169,2023-04-08T15:56:00,/mnt/L2_plus/events_search/NEXRAD_20230408_Waite-ME/WRF/wrfout_d04_2023-04-08_06:00:00,2023-04-08_15:45:00,2023-04-08_16:30:00,43.63648223876953,46.721012115478516,-70.00643920898438,-65.54501342773438,2023-04-08_06:00:00,/mnt/L2_plus/winds_data_products/2023/NEXRAD_20230408_Waite-ME/wrfout_d04_2023-04-08_060000.nc4,4,43,15.0,1.0,19966241,https://zenodo.org/records/19966241/files/WRF_models_NEXRAD_20230408_Waite-ME.zip,uploaded,
NEXRAD_20230408_Waite-ME,45.369249,-67.516169,2023-04-08T15:56:00,/mnt/L2_plus/events_search/NEXRAD_20230408_Waite-ME/WRF/wrfout_d04_2023-04-08_12:00:00,2023-04-08_15:45:00,2023-04-08_16:30:00,43.63648223876953,46.721012115478516,-70.00643920898438,-65.54501342773438,2023-04-08_12:00:00,/mnt/L2_plus/winds_data_products/2023/NEXRAD_20230408_Waite-ME/wrfout_d04_2023-04-08_120000.nc4,4,19,15.0,1.0,19966241,https://zenodo.org/records/19966241/files/WRF_models_NEXRAD_20230408_Waite-ME.zip,uploaded,
NEXRAD_20230427_Colorado-Debris-De-Orbit,39.053202,-103.479592,2023-04-27T08:52:00,/mnt/L2_plus/events_search/NEXRAD_20230427_Colorado-Debris-De-Orbit/WRF/wrfout_d04_2023-04-26_12:00:00,2023-04-27_08:45:00,2023-04-27_09:15:00,37.32535171508789,40.404945373535156,-105.72175598144531,-101.70492553710938,2023-04-26_12:00:00,/mnt/L2_plus/winds_data_products/2023/NEXRAD_20230427_Colorado-Debris-De-Orbit/wrfout_d04_2023-04-26_120000.nc4,3,86,15.0,1.0,19998571,https://zenodo.org/records/19998571/files/WRF_models_NEXRAD_20230427_Colorado-Debris-De-Orbit.zip,uploaded,
NEXRAD_20230427_Colorado-Debris-De-Orbit,39.053202,-103.479592,2023-04-27T08:52:00,/mnt/L2_plus/events_search/NEXRAD_20230427_Colorado-Debris-De-Orbit/WRF/wrfout_d04_2023-04-26_18:00:00,2023-04-27_08:45:00,2023-04-27_09:15:00,37.32535171508789,40.404945373535156,-105.72175598144531,-101.70492553710938,2023-04-26_18:00:00,/mnt/L2_plus/winds_data_products/2023/NEXRAD_20230427_Colorado-Debris-De-Orbit/wrfout_d04_2023-04-26_180000.nc4,3,62,15.0,1.0,19998571,https://zenodo.org/records/19998571/files/WRF_models_NEXRAD_20230427_Colorado-Debris-De-Orbit.zip,uploaded,
NEXRAD_20230427_Colorado-Debris-De-Orbit,39.053202,-103.479592,2023-04-27T08:52:00,/mnt/L2_plus/events_search/NEXRAD_20230427_Colorado-Debris-De-Orbit/WRF/wrfout_d04_2023-04-27_00:00:00,2023-04-27_08:45:00,2023-04-27_09:15:00,37.32535171508789,40.404945373535156,-105.72175598144531,-101.70492553710938,2023-04-27_00:00:00,/mnt/L2_plus/winds_data_products/2023/NEXRAD_20230427_Colorado-Debris-De-Orbit/wrfout_d04_2023-04-27_000000.nc4,3,38,15.0,1.0,19998571,https://zenodo.org/records/19998571/files/WRF_models_NEXRAD_20230427_Colorado-Debris-De-Orbit.zip,uploaded,
NEXRAD_20230427_Colorado-Debris-De-Orbit,39.053202,-103.479592,2023-04-27T08:52:00,/mnt/L2_plus/events_search/NEXRAD_20230427_Colorado-Debris-De-Orbit/WRF/wrfout_d04_2023-04-27_06:00:00,2023-04-27_08:45:00,2023-04-27_09:15:00,37.32535171508789,40.404945373535156,-105.72175598144531,-101.70492553710938,2023-04-27_06:00:00,/mnt/L2_plus/winds_data_products/2023/NEXRAD_20230427_Colorado-Debris-De-Orbit/wrfout_d04_2023-04-27_060000.nc4,3,14,15.0,1.0,19998571,https://zenodo.org/records/19998571/files/WRF_models_NEXRAD_20230427_Colorado-Debris-De-Orbit.zip,uploaded,
NEXRAD_20230508_Hopewell-NJ,40.3069,-74.84,2023-05-08T16:23:00,/mnt/L2_plus/events_search/NEXRAD_20230508_Hopewell-NJ/WRF/wrfout_d04_2023-05-07_18:00:00,2023-05-08_16:15:00,2023-05-08_16:45:00,38.578128814697266,41.65863037109375,-77.12518310546875,-73.03125,2023-05-07_18:00:00,/mnt/L2_plus/winds_data_products/2023/NEXRAD_20230508_Hopewell-NJ/wrfout_d04_2023-05-07_180000.nc4,3,92,15.0,1.0,19966241,https://zenodo.org/records/19966241/files/WRF_models_NEXRAD_20230508_Hopewell-NJ.zip,uploaded,
NEXRAD_20230508_Hopewell-NJ,40.3069,-74.84,2023-05-08T16:23:00,/mnt/L2_plus/events_search/NEXRAD_20230508_Hopewell-NJ/WRF/wrfout_d04_2023-05-08_00:00:00,2023-05-08_16:15:00,2023-05-08_16:45:00,38.578128814697266,41.65863037109375,-77.12518310546875,-73.03125,2023-05-08_00:00:00,/mnt/L2_plus/winds_data_products/2023/NEXRAD_20230508_Hopewell-NJ/wrfout_d04_2023-05-08_000000.nc4,3,68,15.0,1.0,19966241,https://zenodo.org/records/19966241/files/WRF_models_NEXRAD_20230508_Hopewell-NJ.zip,uploaded,
